Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,ISSN,ISBN,CODEN,Document Type,Publication Stage,Access Type,Source,EID
"Murugan M., Miran W., Masuda T., Lee D.S., Okamoto A.","55550075800;56611890600;7403694579;55568524907;40561616400;","Biosynthesized Iron Sulfide Nanocluster Enhanced Anodic Current Generation by Sulfate Reducing Bacteria in Microbial Fuel Cells",2018,"ChemElectroChem","5","24",,"4015","4020",,,"10.1002/celc.201801086","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054917204&doi=10.1002%2fcelc.201801086&partnerID=40&md5=a9c2eddcf030b83249ac79eff474abdd",21960216,,,Article,"Final",,Scopus,2-s2.0-85054917204
"Park J., Kim H.J., Oh A., Kwon T., Baik H., Choi S.-I., Lee K.","56338526300;57203629992;54401491900;57190672792;7101961237;56167600800;8510322900;","RuO : X -decorated multimetallic hetero-nanocages as highly efficient electrocatalysts toward the methanol oxidation reaction",2018,"Nanoscale","10","45",,"21178","21185",,2,"10.1039/c8nr06168h","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85056937151&doi=10.1039%2fc8nr06168h&partnerID=40&md5=4b48e26086ec1d7432565c320d38201b",20403364,,,Article,"Final",,Scopus,2-s2.0-85056937151
"Kim G.J., Li X., Kim S.-H., Yang I., Hahn D., Chin J., Nam S.-J., Nam J.-W., Nam D.H., Oh D.-C., Chang H.W., Choi H.","54585532800;57196399420;57205056783;55601041400;36554163400;36554007700;36455982300;8883246800;55663179200;8707854600;57203188857;7404339587;","Seongsanamides A-D: Antiallergic Bicyclic Peptides from Bacillus safensis KCTC 12796BP",2018,"Organic Letters","20","23",,"7539","7543",,1,"10.1021/acs.orglett.8b03293","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058368621&doi=10.1021%2facs.orglett.8b03293&partnerID=40&md5=9ed46e36371e3338b6bb7c34abcd5fcf",15237060,,ORLEF,Article,"Final",,Scopus,2-s2.0-85058368621
"Hwang S.-J., Li X.","49061139500;57208110234;","A measure of the spillover effects among companies of same nationality in the location choice of FDIs",2018,"Applied Analysis of Growth, Trade, and Public Policy: Ten Years of International Academic Exchanges Between JAAE and KEBA",,,,"113","129",,,"10.1007/978-981-13-1876-4_8","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063774866&doi=10.1007%2f978-981-13-1876-4_8&partnerID=40&md5=9a85c880e2f14559606a4093c26df5da",,9789811318764; 9789811318757,,Book Chapter,"Final",,Scopus,2-s2.0-85063774866
"Adhikari G., Adhikari P., de Souza E.B., Carlin N., Choi S., Djamal M., Ezeribe A.C., Ha C.H., Hahn I., Hubbard A.J.F., Jeon E., Jo J.H., Joo H., Kang W.G., Kang W., Kauer M., Kim B., Kim H., Kim H., Kim K., Kim N.Y., Kim S.K., Kim Y., Kim Y.-H., Ko Y.J., Kudryavtsev V.A., Lee H.S., Lee J., Lee J., Lee M.H., Leonard D.S., Lynch W.A., Maruyama R.H., Mouton F., Olsen S.L., Park B., Park H.K., Park H., Park J., Park K., Pettus W.C., Prihtiadi H., Ra S., Rott C., Scarff A., Shin K.A., Spooner N.J.C., Thompson W.G., Yang L., Yong S.H., The COSINE-100 Collaboration","56811058500;45560951400;57200584326;7006320391;57199723894;6506355194;56300952200;17342119700;57192312712;56425221500;57204519171;57194693808;56375205700;24401181300;57202839610;55196156000;57204895670;55652981600;57204903346;57204897294;55263267200;35227551100;16197477600;55699652800;56030036300;55168152700;23477682800;57205681356;57203144619;57198252944;7201953933;57196020359;9334469000;56663105600;35227722100;57204904910;10540776200;55360492900;36066090600;55722194000;55183750100;57188983477;16480794500;35227850400;56300978900;57203522213;7005922145;57200581630;57192656960;57200580208;","An experiment to search for dark-matter interactions using sodium iodide detectors",2018,"Nature","564","7734",,"83","86",,11,"10.1038/s41586-018-0739-1","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85057731923&doi=10.1038%2fs41586-018-0739-1&partnerID=40&md5=b528decca880f6e88936c7876f4b74d0",00280836,,NATUA,Letter,"Final",,Scopus,2-s2.0-85057731923
"Jin H.-S., Song K., Baek J.-H., Lee J.-E., Kim D.J., Nam G.-W., Kang N.J., Lee D.-W.","56997924500;57200728952;13309684400;57193632419;57203012734;57202034846;8315288500;57195068659;","Identification of Matrix Metalloproteinase-1-Suppressive Peptides in Feather Keratin Hydrolysate",2018,"Journal of Agricultural and Food Chemistry","66","48",,"12719","12729",,2,"10.1021/acs.jafc.8b05213","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058084078&doi=10.1021%2facs.jafc.8b05213&partnerID=40&md5=d684c9060d7e242e2432246accaffd64",00218561,,JAFCA,Article,"Final",,Scopus,2-s2.0-85058084078
"Hameed P., Paul A.","57205572133;56650522400;","Context Sensitive Health Monitoring Using Fog Computing",2018,"Proceedings - 2017 International Conference on Computational Science and Computational Intelligence, CSCI 2017",,, 8561069,"1747","1752",,,"10.1109/CSCI.2017.304","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85060616819&doi=10.1109%2fCSCI.2017.304&partnerID=40&md5=c7c031ec6c03426b5a73b0cff0eb3850",,9781538626528,,Conference Paper,"Final",,Scopus,2-s2.0-85060616819
"Amwine L., Khan M.T.R., Yaqub M.A., Ahmed S.H., Kim D.","57205502304;57202044597;56735926100;55389144500;35753648800;","RIED-MAC: Receiver-initiated MAC based on energy-efficient duty cycling for UWSNs",2018,"2018 OCEANS - MTS/IEEE Kobe Techno-Oceans, OCEANS - Kobe 2018",,, 8559282,"","",,,"10.1109/OCEANSKOBE.2018.8559282","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85060269855&doi=10.1109%2fOCEANSKOBE.2018.8559282&partnerID=40&md5=ea174141dc4c5cb6d68b4a86dbf83b01",,9781538616543,,Conference Paper,"Final",,Scopus,2-s2.0-85060269855
"Menacherry S.P.M., Kim K., Lee W., Choi C.H., Choi W.","57204686546;57102106700;55619313025;7402958948;7402516297;","Ligand-Specific Dissolution of Iron Oxides in Frozen Solutions",2018,"Environmental Science and Technology","52","23",,"13766","13773",,1,"10.1021/acs.est.8b04484","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85056721511&doi=10.1021%2facs.est.8b04484&partnerID=40&md5=4c9e4077c33b97ca51846dfd35ca772a",0013936X,,ESTHA,Article,"Final",,Scopus,2-s2.0-85056721511
"Eun D.H., Kim S.M., Kim J.Y., Han M.-H., Lee S.-J.","57190585603;57200860205;35310922800;57194067936;56013454400;","Multiple microvenular hemangioma clinicopathologically mimicking early stage Kaposi sarcoma: A case report",2018,"Korean Journal of Dermatology","56","10",,"631","635",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85060976654&partnerID=40&md5=72e03a014cbffdbc54a9a1df0b812011",04944739,,TPKCA,Article,"Final",,Scopus,2-s2.0-85060976654
"Park J.Y., Park K.B., Kwon O.K., Yu W.","57196405216;57201472512;26536109900;7403913641;","Comparison of laparoscopic proximal gastrectomy with double-tract reconstruction and laparoscopic total gastrectomy in terms of nutritional status or quality of life in early gastric cancer patients",2018,"European Journal of Surgical Oncology","44","12",,"1963","1970",,3,"10.1016/j.ejso.2018.08.014","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052948513&doi=10.1016%2fj.ejso.2018.08.014&partnerID=40&md5=06784ec9f72a9e5cdb7bf336491e133c",07487983,,EJSOE,Article,"Final",,Scopus,2-s2.0-85052948513
"Park H.W., Jeon S.W.","57203658695;56797345500;","Clinical Outcomes of Patients with Non-ulcer and Non-variceal Upper Gastrointestinal Bleeding: A Prospective Multicenter Study of Risk Prediction Using a Scoring System",2018,"Digestive Diseases and Sciences","63","12",,"3253","3261",,2,"10.1007/s10620-018-5255-5","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052578927&doi=10.1007%2fs10620-018-5255-5&partnerID=40&md5=bd85cbd9085014fab632bff5d23c4863",01632116,,DDSCD,Article,"Final",,Scopus,2-s2.0-85052578927
"Jeon B.M., Kim S.H., Lee S.J.","57204931522;56664542600;57203597252;","Decisional conflict in end-of-life cancer treatment among family surrogates: A cross-sectional survey",2018,"Nursing and Health Sciences","20","4",,"472","478",,1,"10.1111/nhs.12537","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85057997093&doi=10.1111%2fnhs.12537&partnerID=40&md5=240290efce50176ade0529a9c877ae9d",14410745,,NHSUA,Article,"Final",,Scopus,2-s2.0-85057997093
"Seo H., Jung D.K., Kang H.-G., Jeong J.Y., Lee S.Y., Choi J.E., Hong M.J., Do S.K., Lee J.H., Lee W.K., Shin K.M., Yoo S.S., Lee J., Cha S.I., Kim C.H., Park J.Y.","55612130200;36452856000;8573181300;35976205900;49863712700;37107028100;55613917100;56333658000;57161223200;22953484700;7402410737;56479781600;13805476000;35227126400;7409873555;56182376000;","An expression quantitative trait locus variant for LKB1 gene predicts the clinical outcomes of chemotherapy in patients with non-small cell lung cancer",2018,"Cancer Genetics","228-229",,,"73","82",,1,"10.1016/j.cancergen.2018.10.002","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85055478743&doi=10.1016%2fj.cancergen.2018.10.002&partnerID=40&md5=6427d2c4c3005a171347b46e3c7306c0",22107762,,,Article,"Final",,Scopus,2-s2.0-85055478743
"Lee S.-H., Lee H.-D., Shin K.-J.","34869937600;53865180300;14039501000;","Flexural analysis of posttensioned reinforced concrete beams using external steel bars",2018,"Indian Journal of Engineering and Materials Sciences","25","6",,"487","497",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85066272663&partnerID=40&md5=dc4d4805a4920f3f7edfa85f4af5803f",09714588,,,Article,"Final",,Scopus,2-s2.0-85066272663
"Cho J., Miller D., Lee J.","57193627687;7407279089;41561405700;","Too much of a good thing: Family involvement and the survival of listed Korean firms",2018,"Journal of Family Business Strategy","9","4",,"223","237",,3,"10.1016/j.jfbs.2018.10.001","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85055991404&doi=10.1016%2fj.jfbs.2018.10.001&partnerID=40&md5=b26fe49f4740051bebd95a8e76057025",18778585,,,Article,"Final",,Scopus,2-s2.0-85055991404
"Dooyum U.D., Mallipeddi R., Pamulapati T., Park T., Kim J., Woo S., Ha Y.","57192916175;25639919900;57195281873;57202780408;57197854979;57192074884;57192072314;","Interactive livestock feed ration optimization using evolutionary algorithms",2018,"Computers and Electronics in Agriculture","155",,,"1","11",,2,"10.1016/j.compag.2018.08.031","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054364124&doi=10.1016%2fj.compag.2018.08.031&partnerID=40&md5=44b324e53aa24297a762e5aa5e2afcbf",01681699,,CEAGE,Article,"Final",,Scopus,2-s2.0-85054364124
"Kim S.G.","34769667700;","Extreme bilinear forms on Rn with the supremum norm",2018,"Periodica Mathematica Hungarica","77","2",,"274","290",,,"10.1007/s10998-018-0246-z","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053810932&doi=10.1007%2fs10998-018-0246-z&partnerID=40&md5=ddb224255db53ce887e75afb32947d0d",00315303,,,Article,"Final",,Scopus,2-s2.0-85053810932
"Hwang H.-S., Jung D.-O., Kim J.-W., Lee K.-Y.","57204055221;15122169000;57204060193;8736430700;","Molecular identification of Aphidius transcaspicus (Hymenoptera: Braconidae: Aphidiinae), a closely associated species of Aphidius colemani, in Korea",2018,"Journal of Asia-Pacific Entomology","21","4",,"1246","1252",,,"10.1016/j.aspen.2018.09.009","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054310299&doi=10.1016%2fj.aspen.2018.09.009&partnerID=40&md5=5ff588e903cb28eb5c3f8d5ec14795d6",12268615,,,Article,"Final",,Scopus,2-s2.0-85054310299
"Lee Y.J., Baek D.W., Ahn J.-S., Ahn S.-Y., Jung S.-H., Yang D.-H., Lee J.-J., Kim H.J., Ham J.Y., Suh J.S., Sohn S.K., Moon J.H.","57188669696;57191874272;22984055900;55945078500;55511978300;8701758000;7601478211;7410127473;56464754800;57201729629;13310226800;56568642700;","Impact of Consolidation Cycles Before Allogeneic Hematopoietic Cell Transplantation for Acute Myeloid Leukemia in First Complete Remission",2018,"Clinical Lymphoma, Myeloma and Leukemia","18","12",,"e529","e535",,,"10.1016/j.clml.2018.08.010","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053921641&doi=10.1016%2fj.clml.2018.08.010&partnerID=40&md5=c5f80a8708ca8e3f2655d05fbcca20d3",21522650,,,Article,"Final",,Scopus,2-s2.0-85053921641
"Koo Y.M., Hong J.G., Haider B.A., Sohn C.H.","57197976008;57205186811;36805990000;36806852600;","Practical payload assessment of a prototype blade for agricultural unmanned rotorcraft",2018,"Journal of Mechanical Science and Technology","32","12",,"5659","5669",,,"10.1007/s12206-018-1113-9","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058967429&doi=10.1007%2fs12206-018-1113-9&partnerID=40&md5=23d65cc73cb8857133cf1707db62613b",1738494X,,,Article,"Final",,Scopus,2-s2.0-85058967429
"Jun J.-S., Lee S.-T., Kim R., Chu K., Lee S.K.","56523978900;8527655300;56591470700;7402452795;36064836900;","Tocilizumab treatment for new onset refractory status epilepticus",2018,"Annals of Neurology","84","6",,"940","945",,7,"10.1002/ana.25374","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85057866626&doi=10.1002%2fana.25374&partnerID=40&md5=77473f9c0a2bc97852b8431af815ee18",03645134,,ANNED,Article,"Final",,Scopus,2-s2.0-85057866626
"Yun J., Yi H., Lee S.","57200709428;56567311000;35766722100;","Torque-compensation for energy-efficient motion of robotic limbs in a stance",2018,"Journal of Mechanical Science and Technology","32","12",,"5907","5912",,,"10.1007/s12206-018-1141-5","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058786538&doi=10.1007%2fs12206-018-1141-5&partnerID=40&md5=8334c454ed40483b77fa12eaa9df055b",1738494X,,,Article,"Final",,Scopus,2-s2.0-85058786538
"Dahmani F., Sohn C.H.","57205147808;36806852600;","Effects of advance ratio on elytra-hindwing interaction in forward flying Coleopteran beetle",2018,"Journal of Mechanical Science and Technology","32","12",,"5703","5710",,,"10.1007/s12206-018-1117-5","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058778352&doi=10.1007%2fs12206-018-1117-5&partnerID=40&md5=24aed21487a2b6b23625a949cede159a",1738494X,,,Article,"Final",,Scopus,2-s2.0-85058778352
"Kim T., Jang B., Lee S., Lee W.-Y., Jang J.","57201421499;57194718232;57199145241;57209527128;57194107504;","Improved negative bias stress stability of sol-gel-processed Mg-doped In2O3 thin film transistors",2018,"IEEE Electron Device Letters","39","12", 8481493,"1872","1875",,,"10.1109/LED.2018.2873622","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85055866366&doi=10.1109%2fLED.2018.2873622&partnerID=40&md5=49bf900eb813b4493e1b549a6d0ed337",07413106,,EDLED,Article,"Final",,Scopus,2-s2.0-85055866366
"Saleem A., Kim M.-H.","57194776354;55686310000;","Aerodynamic analysis of an airborne wind turbine with three different aerofoil-based buoyant shells using steady RANS simulations",2018,"Energy Conversion and Management","177",,,"233","248",,3,"10.1016/j.enconman.2018.09.067","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054006896&doi=10.1016%2fj.enconman.2018.09.067&partnerID=40&md5=b8e2675e8bb6d599a158e3a6536be348",01968904,,ECMAD,Article,"Final",,Scopus,2-s2.0-85054006896
"Yang J.-M.","57208450551;","Fault tolerant control for a class of interconnected asynchronous sequential machines",2018,"Automatica","98",,,"28","33",,1,"10.1016/j.automatica.2018.09.018","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053804573&doi=10.1016%2fj.automatica.2018.09.018&partnerID=40&md5=00a1c754e9f276afccd369a03ab45a54",00051098,,ATCAA,Article,"Final",,Scopus,2-s2.0-85053804573
"Kim T., Al-Yahia O.S., Jo D.","57196297675;55788375900;16424303000;","Experimental study on the Onset of Nucleate Boiling in a narrow rectangular channel under transversely non-uniform and uniform heating",2018,"Experimental Thermal and Fluid Science","99",,,"158","168",,1,"10.1016/j.expthermflusci.2018.07.036","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050868681&doi=10.1016%2fj.expthermflusci.2018.07.036&partnerID=40&md5=f91dfca579771657292526b43272fd22",08941777,,ETFSE,Article,"Final",,Scopus,2-s2.0-85050868681
"Chung S.I., Rico C.W., Lee S.C., Kang M.Y.","57207122814;35759100700;56034162700;57210061439;","Instant White Rice with Pigmented Giant Embryonic Rice Improves Glucose Metabolism and Inhibits Oxidative Stress in High-Fat Diet-Fed Mice",2018,"International journal for vitamin and nutrition research. Internationale Zeitschrift fur Vitamin- und Ernahrungsforschung. Journal international de vitaminologie et de nutrition","88","5-6",,"234","243",,,"10.1024/0300-9831/a000266","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85069297030&doi=10.1024%2f0300-9831%2fa000266&partnerID=40&md5=c85ac97f5354148ce6f4e77c31fed0a3",03009831,,,Article,"Final",,Scopus,2-s2.0-85069297030
"Lee S.H., Shin K.J., Lee H.D.","34869937600;14039501000;53865180300;","Behavior of plastic greenhouses under symmetric loading before and after strengthening with tension ties",2018,"Advanced Steel Construction","14","4",,"694","709",,,"10.18057/IJASC.2018.14.10","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85066626506&doi=10.18057%2fIJASC.2018.14.10&partnerID=40&md5=fc8579640a02b43d43e2038a36246333",1816112X,,,Article,"Final",,Scopus,2-s2.0-85066626506
"Kwon S.","55542309100;","Study on the flexoelectric characteristics in the sensing element of a duplex frustum pyramid",2018,"Journal of Mechanical Science and Technology","32","12",,"5839","5843",,,"10.1007/s12206-018-1132-6","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058965964&doi=10.1007%2fs12206-018-1132-6&partnerID=40&md5=091be24b55804939b229be14a5e7e1f7",1738494X,,,Article,"Final",,Scopus,2-s2.0-85058965964
"Kwon J.Y., Jung U.J., Kim D.W., Kim S., Moon G.J., Hong J., Jeon M.-T., Shin M., Chang J.H., Kim S.R.","57205123355;7007119425;57204150578;57193232250;8323365700;57196247899;56018969800;7401536650;57203879233;56486163800;","Beneficial Effects of Hesperetin in a Mouse Model of Temporal Lobe Epilepsy",2018,"Journal of Medicinal Food","21","12",,"1306","1309",,,"10.1089/jmf.2018.4183","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058709375&doi=10.1089%2fjmf.2018.4183&partnerID=40&md5=550e61097ec70444906feab59fccafaf",1096620X,,JMFOF,Article,"Final",,Scopus,2-s2.0-85058709375
"Ahn D., Lee G.J., Sohn J.H., Jeong J.Y.","44761055400;57193082568;55165818100;35976205900;","Fine-needle aspiration cytology versus core-needle biopsy for the diagnosis of extracranial head and neck schwannoma",2018,"Head and Neck","40","12",,"2695","2700",,,"10.1002/hed.25520","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85056758655&doi=10.1002%2fhed.25520&partnerID=40&md5=9f17f2b4d51a8078ae4ac457eb82c596",10433074,,HEANE,Article,"Final",,Scopus,2-s2.0-85056758655
